Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,month,date,year
573,05/01/2012,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,100,50,180,77,529,96,29,33.0,173,63,05,01,2012
660,05/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,70,80,40,150,68,998,80,21,38.0,148,42,05,01,2012
417,05/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,60,10,90,43,282,61,39,-8.0,104,69,05,01,2012
660,05/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,30,0,110,98,973,38,30,-15.0,136,53,05,01,2012
234,05/01/2012,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,80,120,70,200,94,697,141,31,79.0,235,62,05,01,2012
513,05/01/2012,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,90,150,100,240,114,555,159,35,101.0,273,58,05,01,2012
740,05/01/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,170,180,120,350,149,1156,149,41,84.0,298,65,05,01,2012
740,05/01/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,70,20,130,53,361,65,20,11.0,118,54,05,01,2012
330,05/01/2012,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,52,361,71,17,27.0,123,44,05,01,2012
513,05/01/2012,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,60,30,100,42,384,61,13,24.0,103,37,05,01,2012
440,05/01/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,80,20,130,53,458,75,48,-2.0,128,77,05,01,2012
419,05/01/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,20,464,29,5,12.0,49,17,05,01,2012
567,05/01/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,40,40,60,29,835,42,8,23.0,71,19,05,01,2012
920,05/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,60,30,90,45,410,65,14,27.0,110,38,05,01,2012
262,05/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,80,10,130,64,551,90,58,2.0,154,88,05,01,2012
608,05/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,78,995,92,24,47.0,170,45,05,01,2012
262,05/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,599,62,15,35.0,110,27,05,01,2012
262,05/01/2012,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,70,20,130,58,338,72,22,17.0,130,55,05,01,2012
262,05/01/2012,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,40,230,92,599,129,83,17.0,221,112,05,01,2012
715,05/01/2012,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,90,120,80,210,87,472,117,28,62.0,204,55,05,01,2012
715,05/01/2012,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,50,110,48,351,82,14,45.0,130,37,05,01,2012
262,05/01/2012,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,60,110,53,803,77,14,51.0,130,26,05,01,2012
860,05/01/2012,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,40,70,50,110,44,844,65,12,42.0,109,23,05,01,2012
475,05/01/2012,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,30,60,23,787,34,6,17.0,57,17,05,01,2012
475,05/01/2012,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,90,20,150,64,551,90,58,3.0,154,87,05,01,2012
203,05/01/2012,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,70,40,110,48,334,65,15,22.0,113,43,05,01,2012
959,05/01/2012,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,110,260,110,1020,165,36,98.0,275,67,05,01,2012
860,05/01/2012,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,80,40,130,77,529,96,29,33.0,173,63,05,01,2012
475,05/01/2012,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,60,40,110,68,998,80,21,38.0,148,42,05,01,2012
352,05/01/2012,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,60,40,90,36,838,53,10,32.0,89,21,05,01,2012
239,05/01/2012,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,50,90,70,140,53,803,77,14,52.0,130,25,05,01,2012
786,05/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,40,210,92,599,129,83,17.0,221,112,05,01,2012
863,05/01/2012,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,110,70,190,87,472,117,28,62.0,204,55,05,01,2012
904,05/01/2012,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,90,130,90,220,94,697,141,31,78.0,235,63,05,01,2012
321,05/01/2012,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,100,150,100,250,114,555,159,35,100.0,273,59,05,01,2012
941,05/01/2012,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,599,62,15,35.0,110,27,05,01,2012
305,05/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,58,338,72,22,17.0,130,55,05,01,2012
239,05/01/2012,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,80,50,130,78,995,92,24,47.0,170,45,05,01,2012
857,05/01/2012,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,40,30,70,29,835,42,8,22.0,71,20,05,01,2012
413,05/01/2012,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,20,50,20,464,29,5,12.0,49,17,05,01,2012
413,05/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,60,0,110,53,491,61,48,-16.0,114,77,05,01,2012
339,05/01/2012,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,150,100,290,149,1156,149,41,84.0,298,65,05,01,2012
978,05/01/2012,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,460,430,520,64,-663,487,21,434.0,551,53,05,01,2012
857,05/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,50,20,90,53,361,65,20,12.0,118,53,05,01,2012
603,05/01/2012,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,20,50,20,829,29,5,12.0,49,17,05,01,2012
603,05/01/2012,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,645,43,0,32.0,43,11,05,01,2012
603,05/01/2012,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,43,282,61,39,-7.0,104,68,05,01,2012
603,05/01/2012,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,40,0,70,34,182,42,12,-3.0,76,45,05,01,2012
603,05/01/2012,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,70,40,110,51,265,74,16,35.0,125,39,05,01,2012
603,05/01/2012,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,80,50,120,52,397,80,17,31.0,132,49,05,01,2012
603,05/01/2012,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,36,212,45,13,-1.0,81,46,05,01,2012
518,05/01/2012,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,110,160,120,270,104,871,152,29,112.0,256,40,05,01,2012
716,05/01/2012,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,110,160,120,270,104,821,152,29,111.0,256,41,05,01,2012
516,05/01/2012,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,90,130,100,220,86,499,124,24,89.0,210,35,05,01,2012
646,05/01/2012,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-50,-180,60,121,1673,-52,109,-195.0,69,143,05,01,2012
212,05/01/2012,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,240,290,210,530,260,1271,283,72,187.0,543,96,05,01,2012
585,05/01/2012,East,Major Market,Colombian,Beans,Coffee,New York,Regular,280,430,300,710,302,2250,454,105,295.0,756,159,05,01,2012
315,05/01/2012,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,200,300,200,500,265,1613,386,100,252.0,651,134,05,01,2012
315,05/01/2012,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,170,-20,-90,150,235,2169,-37,72,-131.0,198,94,05,01,2012
318,05/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,60,40,90,45,410,65,14,28.0,110,37,05,01,2012
985,05/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,50,80,10,130,64,-113,90,58,3.0,154,87,05,01,2012
225,05/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,70,50,110,48,351,82,14,44.0,130,38,05,01,2012
985,05/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,48,599,63,15,35.0,111,28,05,01,2012
337,05/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,90,40,160,77,529,96,29,33.0,173,63,05,01,2012
318,05/01/2012,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,70,50,120,40,793,59,11,36.0,99,23,05,01,2012
318,05/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,60,100,80,160,53,803,77,14,52.0,130,25,05,01,2012
505,05/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,39,212,53,12,14.0,92,39,05,01,2012
505,05/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,40,10,60,34,-104,42,12,-4.0,76,46,05,01,2012
505,05/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,43,282,61,39,-7.0,104,68,05,01,2012
505,05/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,20,829,29,5,12.0,49,17,05,01,2012
505,05/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,31,976,37,9,7.0,68,30,05,01,2012
505,05/01/2012,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,60,100,60,160,52,397,80,17,31.0,132,49,05,01,2012
505,05/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,120,50,10,170,98,973,38,30,-15.0,136,53,05,01,2012
405,05/01/2012,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,80,120,80,200,94,697,141,31,79.0,235,62,05,01,2012
918,05/01/2012,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,140,100,230,114,-387,159,35,101.0,273,58,05,01,2012
405,05/01/2012,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,30,30,40,20,464,29,5,13.0,49,16,05,01,2012
918,05/01/2012,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,70,20,120,58,338,72,22,17.0,130,55,05,01,2012
918,05/01/2012,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,130,40,210,92,599,129,83,17.0,221,112,05,01,2012
580,05/01/2012,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,70,50,120,43,602,56,14,30.0,99,26,05,01,2012
405,05/01/2012,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,50,40,80,29,835,42,8,22.0,71,20,05,01,2012
430,05/01/2012,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,70,110,90,180,86,499,124,24,88.0,210,36,05,01,2012
254,05/01/2012,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,50,80,50,130,64,-161,96,21,44.0,160,52,05,01,2012
254,05/01/2012,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,80,140,120,220,104,821,152,29,112.0,256,40,05,01,2012
915,05/01/2012,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,80,50,120,52,361,71,17,27.0,123,44,05,01,2012
512,05/01/2012,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,42,384,61,13,25.0,103,36,05,01,2012
430,05/01/2012,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,290,350,270,640,235,1060,277,72,183.0,512,94,05,01,2012
956,05/01/2012,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,584,107,27,68.0,190,39,05,01,2012
435,05/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,60,50,90,39,799,58,10,36.0,97,22,05,01,2012
435,05/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,48,599,63,15,36.0,111,27,05,01,2012
435,05/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,60,40,100,44,844,65,12,42.0,109,23,05,01,2012
435,05/01/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,80,100,60,180,68,998,80,21,38.0,148,42,05,01,2012
435,05/01/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,80,50,140,48,334,65,15,22.0,113,43,05,01,2012
435,05/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,70,210,77,529,96,29,34.0,173,62,05,01,2012
435,05/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,51,265,74,16,34.0,125,40,05,01,2012
435,05/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,52,397,80,17,32.0,132,48,05,01,2012
435,05/01/2012,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,80,30,-10,110,98,973,38,30,-15.0,136,53,05,01,2012
435,05/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,20,50,10,70,43,282,61,39,-8.0,104,69,05,01,2012
435,05/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,20,60,39,212,53,12,14.0,92,39,05,01,2012
801,05/01/2012,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,30,10,50,34,182,42,12,-3.0,76,45,05,01,2012
415,05/01/2012,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,260,180,500,260,1559,261,72,165.0,521,96,05,01,2012
209,05/01/2012,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,30,270,121,788,168,109,25.0,289,143,05,01,2012
626,05/01/2012,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,250,330,220,580,263,1433,349,86,230.0,612,119,05,01,2012
209,05/01/2012,West,Major Market,Amaretto,Beans,Coffee,California,Regular,160,-30,-80,130,127,1215,-21,40,-84.0,106,63,05,01,2012
650,05/01/2012,West,Major Market,Colombian,Beans,Coffee,California,Regular,380,560,410,940,302,2250,454,105,295.0,756,159,05,01,2012
714,05/01/2012,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,240,-40,-140,200,195,1952,-32,64,-142.0,163,110,05,01,2012
760,05/01/2012,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,140,120,220,104,871,152,29,111.0,256,41,05,01,2012
805,05/01/2012,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,200,250,180,450,235,1060,277,72,183.0,512,94,05,01,2012
805,05/01/2012,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,584,107,27,67.0,190,40,05,01,2012
310,05/01/2012,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,60,110,100,170,104,821,152,29,111.0,256,41,05,01,2012
530,05/01/2012,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,50,90,80,140,86,499,124,24,89.0,210,35,05,01,2012
714,05/01/2012,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,60,30,100,64,593,96,21,43.0,160,53,05,01,2012
775,05/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,645,43,0,31.0,43,12,05,01,2012
775,05/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,30,20,40,20,829,29,5,13.0,49,16,05,01,2012
775,05/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,20,40,20,784,29,5,13.0,49,16,05,01,2012
702,05/01/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,36,212,45,13,-1.0,81,46,05,01,2012
775,05/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,100,150,40,250,121,788,168,109,25.0,289,143,05,01,2012
775,05/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,240,160,400,195,956,270,64,160.0,465,110,05,01,2012
775,05/01/2012,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,100,170,120,270,127,671,185,40,121.0,312,64,05,01,2012
702,05/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,170,240,170,410,263,1433,349,86,231.0,612,118,05,01,2012
775,05/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,180,120,350,260,1559,261,72,164.0,521,97,05,01,2012
702,05/01/2012,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,170,-170,-250,0,265,3742,-265,100,-380.0,18,133,05,01,2012
775,05/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,50,30,80,31,976,37,9,6.0,68,31,05,01,2012
541,05/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,60,20,110,53,361,65,20,11.0,118,54,05,01,2012
541,05/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,70,40,110,52,361,71,17,27.0,123,44,05,01,2012
541,05/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,140,90,280,149,1156,149,41,83.0,298,66,05,01,2012
503,05/01/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,60,100,40,160,53,458,75,48,-2.0,128,77,05,01,2012
971,05/01/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,60,80,30,140,48,422,68,15,8.0,116,60,05,01,2012
503,05/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,40,40,60,30,794,45,8,26.0,75,19,05,01,2012
971,05/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,43,602,56,14,30.0,99,26,05,01,2012
503,05/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,20,20,30,20,464,29,5,12.0,49,17,05,01,2012
503,05/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,90,50,150,94,697,141,31,79.0,235,62,05,01,2012
971,05/01/2012,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,110,70,180,114,555,159,35,101.0,273,58,05,01,2012
971,05/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,70,40,120,42,384,61,13,25.0,103,36,05,01,2012
206,05/01/2012,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,60,40,100,48,599,62,15,34.0,110,28,05,01,2012
206,05/01/2012,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,70,20,120,58,338,72,22,16.0,130,56,05,01,2012
206,05/01/2012,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,90,60,160,78,995,92,24,47.0,170,45,05,01,2012
253,05/01/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,130,90,210,71,373,104,22,58.0,175,46,05,01,2012
206,05/01/2012,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,90,150,100,240,110,1020,165,36,98.0,275,67,05,01,2012
206,05/01/2012,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,50,50,80,40,793,59,11,36.0,99,23,05,01,2012
509,05/01/2012,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,50,30,80,48,351,82,14,44.0,130,38,05,01,2012
360,05/01/2012,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,50,30,70,45,410,65,14,27.0,110,38,05,01,2012
425,05/01/2012,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,60,10,100,64,551,90,58,2.0,154,88,05,01,2012
253,05/01/2012,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,160,60,270,92,599,129,83,16.0,221,113,05,01,2012
719,06/01/2012,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,51,396,64,19,11.0,115,53,06,01,2012
970,06/01/2012,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,53,1028,64,16,27.0,117,37,06,01,2012
720,06/01/2012,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,43,597,56,14,29.0,99,27,06,01,2012
719,06/01/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,170,140,270,94,562,136,26,99.0,230,37,06,01,2012
303,06/01/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,54,641,81,17,33.0,135,48,06,01,2012
719,06/01/2012,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,170,130,280,113,897,163,31,121.0,276,42,06,01,2012
970,06/01/2012,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,574,107,27,68.0,190,39,06,01,2012
719,06/01/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,180,140,310,123,947,178,34,132.0,301,46,06,01,2012
720,06/01/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,140,90,260,149,1245,149,41,83.0,298,66,06,01,2012
720,06/01/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,60,10,90,44,496,63,40,-7.0,107,70,06,01,2012
719,06/01/2012,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,40,60,30,100,50,397,68,16,24.0,118,44,06,01,2012
312,06/01/2012,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,120,90,200,94,562,136,26,99.0,230,37,06,01,2012
312,06/01/2012,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,54,641,81,17,33.0,135,48,06,01,2012
312,06/01/2012,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,310,430,300,740,272,1616,362,89,241.0,634,121,06,01,2012
312,06/01/2012,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,310,210,610,260,1715,261,72,164.0,521,97,06,01,2012
815,06/01/2012,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,210,290,190,500,200,1095,278,66,167.0,478,111,06,01,2012
630,06/01/2012,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,140,220,160,360,141,764,204,45,135.0,345,69,06,01,2012
630,06/01/2012,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,90,150,130,240,113,897,163,31,121.0,276,42,06,01,2012
630,06/01/2012,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,574,107,27,67.0,190,40,06,01,2012
309,06/01/2012,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,947,178,34,133.0,301,45,06,01,2012
641,06/01/2012,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,230,150,450,260,1715,261,72,164.0,521,97,06,01,2012
563,06/01/2012,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,230,300,180,530,271,1714,332,102,197.0,603,135,06,01,2012
515,06/01/2012,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,40,30,60,21,798,32,5,15.0,53,17,06,01,2012
319,06/01/2012,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,602,43,0,31.0,43,12,06,01,2012
641,06/01/2012,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,23,843,35,6,18.0,58,17,06,01,2012
563,06/01/2012,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,40,20,70,32,996,38,9,8.0,70,30,06,01,2012
